has_ligand,n_bonds,bond_C01-NZ,bond_C-N1,bond_C2-SG,n01_catcys_sg,n01_nearest_cys,n01_nearest_cys_d,catcys_is_nearest,in_attack_range,thio_species,thio_c_s,thio_planarity,thio_has_oxt,n01_thio_c,iface_res_8A,chains,job,sample,model,iptm,ptm,ranking_score,nearest_lys_nz_d,nearest_lys_resi,bond_C-N01,bond_C2-N01,job_base,is_seed,sample_id
True,1,1.179,,,5.243,B/91,5.243,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-13_sample-3,sumo2_k7_xisok_ube2w/seed-13_sample-3/model.cif,0.31,0.61,0.39,,,,,sumo2_k7_xisok_ube2w,True,seed-13_sample-3
True,1,1.177,,,5.629,B/91,5.629,True,False,,,,,,7,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-13_sample-4,sumo2_k7_xisok_ube2w/seed-13_sample-4/model.cif,0.35,0.62,0.44,,,,,sumo2_k7_xisok_ube2w,True,seed-13_sample-4
True,1,1.097,,,5.056,B/91,5.056,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-14_sample-0,sumo2_k7_xisok_ube2w/seed-14_sample-0/model.cif,0.31,0.61,0.4,,,,,sumo2_k7_xisok_ube2w,True,seed-14_sample-0
True,1,1.07,,,5.033,B/91,5.033,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-14_sample-1,sumo2_k7_xisok_ube2w/seed-14_sample-1/model.cif,0.29,0.62,0.38,,,,,sumo2_k7_xisok_ube2w,True,seed-14_sample-1
True,1,1.085,,,5.001,B/91,5.001,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-14_sample-2,sumo2_k7_xisok_ube2w/seed-14_sample-2/model.cif,0.32,0.62,0.4,,,,,sumo2_k7_xisok_ube2w,True,seed-14_sample-2
True,1,1.057,,,5.493,B/91,5.493,True,False,,,,,,7,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-14_sample-3,sumo2_k7_xisok_ube2w/seed-14_sample-3/model.cif,0.31,0.62,0.41,,,,,sumo2_k7_xisok_ube2w,True,seed-14_sample-3
True,1,1.149,,,5.743,B/91,5.743,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-14_sample-4,sumo2_k7_xisok_ube2w/seed-14_sample-4/model.cif,0.42,0.64,0.5,,,,,sumo2_k7_xisok_ube2w,True,seed-14_sample-4
True,1,1.183,,,4.891,B/91,4.891,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-15_sample-0,sumo2_k7_xisok_ube2w/seed-15_sample-0/model.cif,0.37,0.65,0.45,,,,,sumo2_k7_xisok_ube2w,True,seed-15_sample-0
True,1,1.141,,,5.296,B/91,5.296,True,False,,,,,,20,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-15_sample-1,sumo2_k7_xisok_ube2w/seed-15_sample-1/model.cif,0.43,0.66,0.5,,,,,sumo2_k7_xisok_ube2w,True,seed-15_sample-1
True,1,1.134,,,4.959,B/151,3.446,False,False,,,,,,15,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-15_sample-2,sumo2_k7_xisok_ube2w/seed-15_sample-2/model.cif,0.34,0.64,0.42,,,,,sumo2_k7_xisok_ube2w,True,seed-15_sample-2
True,1,1.197,,,4.91,B/91,4.91,True,False,,,,,,20,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-15_sample-3,sumo2_k7_xisok_ube2w/seed-15_sample-3/model.cif,0.33,0.64,0.43,,,,,sumo2_k7_xisok_ube2w,True,seed-15_sample-3
True,1,1.188,,,4.785,B/91,4.785,True,False,,,,,,21,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-15_sample-4,sumo2_k7_xisok_ube2w/seed-15_sample-4/model.cif,0.43,0.7,0.52,,,,,sumo2_k7_xisok_ube2w,True,seed-15_sample-4
True,1,1.152,,,4.96,B/91,4.96,True,False,,,,,,19,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-16_sample-0,sumo2_k7_xisok_ube2w/seed-16_sample-0/model.cif,0.42,0.67,0.5,,,,,sumo2_k7_xisok_ube2w,True,seed-16_sample-0
True,1,1.126,,,5.742,B/91,5.742,True,False,,,,,,10,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-16_sample-1,sumo2_k7_xisok_ube2w/seed-16_sample-1/model.cif,0.34,0.64,0.43,,,,,sumo2_k7_xisok_ube2w,True,seed-16_sample-1
True,1,1.157,,,5.019,B/91,5.019,True,False,,,,,,18,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-16_sample-2,sumo2_k7_xisok_ube2w/seed-16_sample-2/model.cif,0.36,0.64,0.45,,,,,sumo2_k7_xisok_ube2w,True,seed-16_sample-2
True,1,1.155,,,5.424,B/91,5.424,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-16_sample-3,sumo2_k7_xisok_ube2w/seed-16_sample-3/model.cif,0.33,0.62,0.41,,,,,sumo2_k7_xisok_ube2w,True,seed-16_sample-3
True,1,0.875,,,4.025,B/91,4.025,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-16_sample-4,sumo2_k7_xisok_ube2w/seed-16_sample-4/model.cif,0.3,0.61,0.41,,,,,sumo2_k7_xisok_ube2w,True,seed-16_sample-4
True,1,1.17,,,4.94,B/91,4.94,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-17_sample-0,sumo2_k7_xisok_ube2w/seed-17_sample-0/model.cif,0.42,0.63,0.49,,,,,sumo2_k7_xisok_ube2w,True,seed-17_sample-0
True,1,1.155,,,4.632,B/91,4.632,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-17_sample-1,sumo2_k7_xisok_ube2w/seed-17_sample-1/model.cif,0.35,0.65,0.44,,,,,sumo2_k7_xisok_ube2w,True,seed-17_sample-1
True,1,1.161,,,4.699,B/91,4.699,True,False,,,,,,18,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-17_sample-2,sumo2_k7_xisok_ube2w/seed-17_sample-2/model.cif,0.35,0.64,0.43,,,,,sumo2_k7_xisok_ube2w,True,seed-17_sample-2
True,1,0.922,,,4.41,B/91,4.41,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-17_sample-3,sumo2_k7_xisok_ube2w/seed-17_sample-3/model.cif,0.4,0.64,0.48,,,,,sumo2_k7_xisok_ube2w,True,seed-17_sample-3
True,1,1.038,,,5.492,B/91,5.492,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-17_sample-4,sumo2_k7_xisok_ube2w/seed-17_sample-4/model.cif,0.31,0.62,0.41,,,,,sumo2_k7_xisok_ube2w,True,seed-17_sample-4
True,1,0.739,,,7.281,B/91,7.281,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-18_sample-0,sumo2_k7_xisok_ube2w/seed-18_sample-0/model.cif,0.18,0.57,0.31,,,,,sumo2_k7_xisok_ube2w,True,seed-18_sample-0
True,1,1.225,,,4.291,B/91,4.291,True,False,,,,,,19,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-18_sample-1,sumo2_k7_xisok_ube2w/seed-18_sample-1/model.cif,0.21,0.58,0.33,,,,,sumo2_k7_xisok_ube2w,True,seed-18_sample-1
True,1,0.714,,,5.92,B/91,5.92,True,False,,,,,,17,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-18_sample-2,sumo2_k7_xisok_ube2w/seed-18_sample-2/model.cif,0.27,0.57,0.38,,,,,sumo2_k7_xisok_ube2w,True,seed-18_sample-2
True,1,0.906,,,3.18,B/91,3.18,True,True,,,,,,13,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-18_sample-3,sumo2_k7_xisok_ube2w/seed-18_sample-3/model.cif,0.17,0.57,0.29,,,,,sumo2_k7_xisok_ube2w,True,seed-18_sample-3
True,1,0.896,,,6.374,B/91,6.374,True,False,,,,,,16,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-18_sample-4,sumo2_k7_xisok_ube2w/seed-18_sample-4/model.cif,0.28,0.58,0.38,,,,,sumo2_k7_xisok_ube2w,True,seed-18_sample-4
True,1,1.152,,,5.293,B/91,5.293,True,False,,,,,,9,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-19_sample-0,sumo2_k7_xisok_ube2w/seed-19_sample-0/model.cif,0.19,0.59,0.29,,,,,sumo2_k7_xisok_ube2w,True,seed-19_sample-0
True,1,1.126,,,4.974,B/91,4.974,True,False,,,,,,11,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-19_sample-1,sumo2_k7_xisok_ube2w/seed-19_sample-1/model.cif,0.23,0.6,0.33,,,,,sumo2_k7_xisok_ube2w,True,seed-19_sample-1
True,1,1.191,,,5.805,B/91,5.805,True,False,,,,,,15,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-19_sample-2,sumo2_k7_xisok_ube2w/seed-19_sample-2/model.cif,0.28,0.61,0.37,,,,,sumo2_k7_xisok_ube2w,True,seed-19_sample-2
True,1,1.1,,,5.134,B/91,5.134,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-19_sample-3,sumo2_k7_xisok_ube2w/seed-19_sample-3/model.cif,0.22,0.59,0.33,,,,,sumo2_k7_xisok_ube2w,True,seed-19_sample-3
True,1,1.182,,,4.921,B/91,4.921,True,False,,,,,,8,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-19_sample-4,sumo2_k7_xisok_ube2w/seed-19_sample-4/model.cif,0.26,0.59,0.34,,,,,sumo2_k7_xisok_ube2w,True,seed-19_sample-4
True,1,1.146,,,4.978,B/91,4.978,True,False,,,,,,21,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-1_sample-0,sumo2_k7_xisok_ube2w/seed-1_sample-0/model.cif,0.42,0.7,0.52,,,,,sumo2_k7_xisok_ube2w,True,seed-1_sample-0
True,1,1.155,,,4.572,B/91,4.572,True,False,,,,,,26,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-1_sample-1,sumo2_k7_xisok_ube2w/seed-1_sample-1/model.cif,0.46,0.72,0.53,,,,,sumo2_k7_xisok_ube2w,True,seed-1_sample-1
True,1,1.143,,,5.917,B/91,5.917,True,False,,,,,,20,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-1_sample-2,sumo2_k7_xisok_ube2w/seed-1_sample-2/model.cif,0.47,0.72,0.54,,,,,sumo2_k7_xisok_ube2w,True,seed-1_sample-2
True,1,1.142,,,4.653,B/91,4.653,True,False,,,,,,6,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-1_sample-3,sumo2_k7_xisok_ube2w/seed-1_sample-3/model.cif,0.35,0.62,0.43,,,,,sumo2_k7_xisok_ube2w,True,seed-1_sample-3
True,1,1.12,,,4.636,B/91,4.636,True,False,,,,,,19,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-1_sample-4,sumo2_k7_xisok_ube2w/seed-1_sample-4/model.cif,0.41,0.7,0.49,,,,,sumo2_k7_xisok_ube2w,True,seed-1_sample-4
True,1,1.02,,,4.539,B/91,4.539,True,False,,,,,,12,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-20_sample-0,sumo2_k7_xisok_ube2w/seed-20_sample-0/model.cif,0.38,0.63,0.46,,,,,sumo2_k7_xisok_ube2w,True,seed-20_sample-0
True,1,1.199,,,4.695,B/91,4.695,True,False,,,,,,14,A:96;B:151;L:1,sumo2_k7_xisok_ube2w,seed-20_sample-1,sumo2_k7_xisok_ube2w/seed-20_sample-1/model.cif,0.38,0.64,0.47,,,,,sumo2_k7_xisok_ube2w,True,seed-20_sample-1
